post_timestamp,post_title,post_content,Lap_Label,LapNumber,combined_raw_text,processed_text,Toxicity_Score
2024-12-08 23:29:25,막랩 스핀 안나오나,,57,57.0,막랩 스핀 안나오나 ,막랩 스핀 안나오나,0.18411608040332794
2024-12-08 23:29:33,옣로 ㅋㅋㅋ,ㅋㅋㅋ,57,57.0,옣로 ㅋㅋㅋ ㅋㅋㅋ,옣로 ㅋㅋㅋ ㅋㅋㅋ,0.7606107592582703
2024-12-08 23:29:30,??,,57,57.0,?? ,??,0.7557300925254822
2024-12-08 23:29:34,막랩 옐로 ㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋ,57,57.0,막랩 옐로 ㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋ,막랩 옐로 ㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋ,0.5756604671478271
2024-12-08 23:29:34,어ㅓㅓㅓㅓㅓ,,57,57.0,어ㅓㅓㅓㅓㅓ ,어ㅓㅓㅓㅓㅓ,0.3961709141731262
2024-12-08 23:29:36,이런 개시발 하루만 탈갤해야겟다,,57,57.0,이런 개시발 하루만 탈갤해야겟다 ,이런 개시발 하루만 탈갤해야겟다,0.8063977360725403
2024-12-08 23:29:35,극장 시작 ㅋㅋ,,57,57.0,극장 시작 ㅋㅋ ,극장 시작 ㅋㅋ,0.07628367841243744
2024-12-08 23:29:36,아.....................,,57,57.0,아..................... ,아.....................,0.10665487498044968
2024-12-08 23:29:37,씨발아 좀일찍나오지ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,57,57.0,씨발아 좀일찍나오지ㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,씨발아 좀일찍나오지ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.9259718060493469
2024-12-08 23:29:37,편의점 사망??,,57,57.0,편의점 사망?? ,편의점 사망??,0.29555046558380127
2024-12-08 23:29:37,왜 이제서야,,57,57.0,왜 이제서야 ,왜 이제서야,0.13980022072792053
2024-12-08 23:29:38,이제와서 씨발 ㅋㅋ,,57,57.0,이제와서 씨발 ㅋㅋ ,이제와서 씨발 ㅋㅋ,0.8239075541496277
2024-12-08 23:29:38,좆물대전 ㅋㅋ,,57,57.0,좆물대전 ㅋㅋ ,좆물대전 ㅋㅋ,0.9408111572265625
2024-12-08 23:29:40,……….,"+1.557
- dc official App",58,58.0,"………. +1.557
- dc official App",………. +1.557 - dc official App,0.12851306796073914
2024-12-08 23:29:40,???,"?
- ORACLE RED BULL RACING RB20",58,58.0,"??? ?
- ORACLE RED BULL RACING RB20",??? ? - ORACLE RED BULL RACING RB20,0.7600705027580261
2024-12-08 23:29:40,아시발 마지막에 미친놈아,- dc official App,58,58.0,아시발 마지막에 미친놈아 - dc official App,아시발 마지막에 미친놈아 - dc official App,0.799564003944397
2024-12-08 23:29:42,개시발 로슨이노,,58,58.0,개시발 로슨이노 ,개시발 로슨이노,0.9028976559638977
2024-12-08 23:29:39,이제서야 ㅋㅋ,,57,57.0,이제서야 ㅋㅋ ,이제서야 ㅋㅋ,0.2939630448818207
2024-12-08 23:29:44,늦었어ㅋㅋ,,58,58.0,늦었어ㅋㅋ ,늦었어ㅋㅋ,0.4509557783603668
2024-12-08 23:29:46,씨발 빨리 좀 나오지,,58,58.0,씨발 빨리 좀 나오지 ,씨발 빨리 좀 나오지,0.6282160878181458
2024-12-08 23:29:48,막랩에옐로 ㅋㅋㅋ,ㅋㅋ,58,58.0,막랩에옐로 ㅋㅋㅋ ㅋㅋ,막랩에옐로 ㅋㅋㅋ ㅋㅋ,0.2843739986419678
2024-12-08 23:29:49,아니 왜 지금!,,58,58.0,아니 왜 지금! ,아니 왜 지금!,0.12202925235033035
2024-12-08 23:29:51,아니시발 한 5랩만 빨리죽지,,58,58.0,아니시발 한 5랩만 빨리죽지 ,아니시발 한 5랩만 빨리죽지,0.9537790417671204
2024-12-08 23:29:51,끝났네 ㅋㅋ,,58,58.0,끝났네 ㅋㅋ ,끝났네 ㅋㅋ,0.45837071537971497
2024-12-08 23:29:52,아시발 왜이제서야ㅋㅋ,"ㅋㅋ
- ORACLE RED BULL RACING RB20",58,58.0,"아시발 왜이제서야ㅋㅋ ㅋㅋ
- ORACLE RED BULL RACING RB20",아시발 왜이제서야ㅋㅋ ㅋㅋ - ORACLE RED BULL RACING RB20,0.8087401390075684
2024-12-08 23:29:54,아오 시발 멈추려면 진작에 멈추던가,씨발씨발씨발,58,58.0,아오 시발 멈추려면 진작에 멈추던가 씨발씨발씨발,아오 시발 멈추려면 진작에 멈추던가 씨발씨발씨발,0.8825117945671082
2024-12-08 23:29:53,좀 빨리 하지,,58,58.0,좀 빨리 하지 ,좀 빨리 하지,0.10707897692918777
2024-12-08 23:29:55,근제 아직도 꼴찌가 페랩은 시발 ㅋㅋㅋㅋ,ㅋㅋㅋ,58,58.0,근제 아직도 꼴찌가 페랩은 시발 ㅋㅋㅋㅋ ㅋㅋㅋ,근제 아직도 꼴찌가 페랩은 시발 ㅋㅋㅋㅋ ㅋㅋㅋ,0.9265822172164917
2024-12-08 23:29:57,이럴꺼면 그냥 막자하지 ㅋㅋㅋㅋ,- dc official App,58,58.0,이럴꺼면 그냥 막자하지 ㅋㅋㅋㅋ - dc official App,이럴꺼면 그냥 막자하지 ㅋㅋㅋㅋ - dc official App,0.2548663318157196
2024-12-08 23:29:59,이재와서 지랄하냐 시발련아,,58,58.0,이재와서 지랄하냐 시발련아 ,이재와서 지랄하냐 시발련아,0.9534433484077454
2024-12-08 23:29:59,로슨시발아 아까 하던가 개 애미 시발,,58,58.0,로슨시발아 아까 하던가 개 애미 시발 ,로슨시발아 아까 하던가 개 애미 시발,0.9259936809539795
2024-12-08 23:29:59,아니 시발 더 일찍 터지지 ㄲㅂ,,58,58.0,아니 시발 더 일찍 터지지 ㄲㅂ ,아니 시발 더 일찍 터지지 ㄲㅂ,0.6839002370834351
2024-12-08 23:30:00,아시발이제서야,아,58,58.0,아시발이제서야 아,아시발이제서야 아,0.7378447651863098
2024-12-08 23:30:01,ㅅㅂ 이제 터지냐,,58,58.0,ㅅㅂ 이제 터지냐 ,ㅅㅂ 이제 터지냐,0.2079368680715561
2024-12-08 23:30:02,아니 이제 나오노ㅋㅋㅋㅋ,아ㅋㅋ,58,58.0,아니 이제 나오노ㅋㅋㅋㅋ 아ㅋㅋ,아니 이제 나오노ㅋㅋㅋㅋ 아ㅋㅋ,0.3963100016117096
2024-12-08 23:30:02,왜 지그으으으음,,58,58.0,왜 지그으으으음 ,왜 지그으으으음,0.4146452248096466
2024-12-08 23:29:58,왜 지금 ㅋㅋㅋㅋㅋㅋㅋ,- dc official App,58,58.0,왜 지금 ㅋㅋㅋㅋㅋㅋㅋ - dc official App,왜 지금 ㅋㅋㅋㅋㅋㅋㅋ - dc official App,0.21794499456882477
2024-12-08 23:30:03,아 ㅡㅡ,ㅡㅡ,58,58.0,아 ㅡㅡ ㅡㅡ,아 ㅡㅡ ㅡㅡ,0.3730783760547638
2024-12-08 23:30:04,레드못하나ㅋㅋ,"ㄲㅂㅋㅋ
- ORACLE RED BULL RACING RB20",58,58.0,"레드못하나ㅋㅋ ㄲㅂㅋㅋ
- ORACLE RED BULL RACING RB20",레드못하나ㅋㅋ ㄲㅂㅋㅋ - ORACLE RED BULL RACING RB20,0.656032383441925
2024-12-08 23:29:55,아니 왜 이제,,58,58.0,아니 왜 이제 ,아니 왜 이제,0.18883444368839264
2024-12-08 23:30:02,엔진사망 ㅅㅂㅋㅋㅋㅋ,,58,58.0,엔진사망 ㅅㅂㅋㅋㅋㅋ ,엔진사망 ㅅㅂㅋㅋㅋㅋ,0.8317539691925049
2024-12-08 23:30:06,점마 차 왜저러노,무엇,58,58.0,점마 차 왜저러노 무엇,점마 차 왜저러노 무엇,0.918890655040741
2024-12-08 23:30:04,빨리좀 쳐박지 씨발련아 ㅉㅉ,,58,58.0,빨리좀 쳐박지 씨발련아 ㅉㅉ ,빨리좀 쳐박지 씨발련아 ㅉㅉ,0.9541270732879639
2024-12-08 23:30:06,아니 시발 뒤질거면 좀더 일찍 뒤졌어야지,,58,58.0,아니 시발 뒤질거면 좀더 일찍 뒤졌어야지 ,아니 시발 뒤질거면 좀더 일찍 뒤졌어야지,0.9453312754631042
2024-12-08 23:30:06,차굴러가노ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,58,58.0,차굴러가노ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,차굴러가노ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.6423743963241577
2024-12-08 23:30:07,차가 굴러가는데?,,58,58.0,차가 굴러가는데? ,차가 굴러가는데?,0.31030723452568054
2024-12-08 23:30:07,5렙만 먼저나오지 씨발아 ㅋㅋㅋㅋㅋㅋ,"하 ㅋㅋㅋㅋ
- dc official App",58,58.0,"5렙만 먼저나오지 씨발아 ㅋㅋㅋㅋㅋㅋ 하 ㅋㅋㅋㅋ
- dc official App",5렙만 먼저나오지 씨발아 ㅋㅋㅋㅋㅋㅋ 하 ㅋㅋㅋㅋ - dc official App,0.7480437755584717
2024-12-08 23:30:05,좀 일찍 했어야지,,58,58.0,좀 일찍 했어야지 ,좀 일찍 했어야지,0.09300585836172104
2024-12-08 23:30:08,아오 좀 빨리 하지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,58,58.0,아오 좀 빨리 하지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,아오 좀 빨리 하지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.41977372765541077
2024-12-08 23:30:08,제발 사고 제발 사고,"제발
- dc official App",58,58.0,"제발 사고 제발 사고 제발
- dc official App",제발 사고 제발 사고 제발 - dc official App,0.4978480935096741
2024-12-08 23:30:09,편의점 멸망ㅋㅋ,ㅇ,58,58.0,편의점 멸망ㅋㅋ ㅇ,편의점 멸망ㅋㅋ ㅇ,0.7989314794540405
2024-12-08 23:30:11,시발아 ㅋㅋㅋㅋㅋㅋ,- dc official App,58,58.0,시발아 ㅋㅋㅋㅋㅋㅋ - dc official App,시발아 ㅋㅋㅋㅋㅋㅋ - dc official App,0.8093944787979126
2024-12-08 23:29:56,모락모락ㅋㅋ,,58,58.0,모락모락ㅋㅋ ,모락모락ㅋㅋ,0.3947598934173584
2024-12-08 23:30:11,개좆라리병신새끼들,,58,58.0,개좆라리병신새끼들 ,개좆라리병신새끼들,0.919792115688324
2024-12-08 23:30:12,대 라 렌 ㅅㅅㅅ,ㅎㄹㅎ,58,58.0,대 라 렌 ㅅㅅㅅ ㅎㄹㅎ,대 라 렌 ㅅㅅㅅ ㅎㄹㅎ,0.6673009991645813
2024-12-08 23:30:14,왜 이제서야 ㅅㅂ아 ㅋㅋㅋ,ㅋㅋㅋㅋ,58,58.0,왜 이제서야 ㅅㅂ아 ㅋㅋㅋ ㅋㅋㅋㅋ,왜 이제서야 ㅅㅂ아 ㅋㅋㅋ ㅋㅋㅋㅋ,0.8738335371017456
2024-12-08 23:30:15,좆라리는 운도 없네,- dc official App,58,58.0,좆라리는 운도 없네 - dc official App,좆라리는 운도 없네 - dc official App,0.937211811542511
2024-12-08 23:30:16,좀 빨ㄹ ㅣ하지 ㅋㅋㅋㅋ,,58,58.0,좀 빨ㄹ ㅣ하지 ㅋㅋㅋㅋ ,좀 빨ㄹ ㅣ하지 ㅋㅋㅋㅋ,0.8212664723396301
2024-12-08 23:30:11,아니 대물탕 쥬지대전에 똥을뿌리네,크아악,58,58.0,아니 대물탕 쥬지대전에 똥을뿌리네 크아악,아니 대물탕 쥬지대전에 똥을뿌리네 크아악,0.9404159188270569
2024-12-08 23:30:20,누군가 ㅈ돼야지만 우승하는 그 팀 ㅋㅋ,,58,58.0,누군가 ㅈ돼야지만 우승하는 그 팀 ㅋㅋ ,누군가 ㅈ돼야지만 우승하는 그 팀 ㅋㅋ,0.9225553870201111
2024-12-08 23:30:11,일찍좀 죽어라 시발,,58,58.0,일찍좀 죽어라 시발 ,일찍좀 죽어라 시발,0.9267454743385315
2024-12-08 23:30:21,왜 지그으으으으으음,,58,58.0,왜 지그으으으으으음 ,왜 지그으으으으으음,0.5067317485809326
2024-12-08 23:30:22,로슨 시발 아예 나갔네 ㅋㅋㅋㅋㅋ,,58,58.0,로슨 시발 아예 나갔네 ㅋㅋㅋㅋㅋ ,로슨 시발 아예 나갔네 ㅋㅋㅋㅋㅋ,0.6731509566307068
2024-12-08 23:30:22,타이밍도 좃같네,,58,58.0,타이밍도 좃같네 ,타이밍도 좃같네,0.9019519090652466
2024-12-08 23:30:26,왜 지금 터지냐고‼+‼+‼+‼+‼+,"‼+‼+‼+‼+
- dc official App",58,58.0,"왜 지금 터지냐고‼+‼+‼+‼+‼+ ‼+‼+‼+‼+
- dc official App",왜 지금 터지냐고‼+‼+‼+‼+‼+ ‼+‼+‼+‼+ - dc official App,0.5044208765029907
2024-12-08 23:30:32,설레발치던 티포시들 꼬숩노 ㅋㅋㅋㅋ,"끼숩노ㅋㅋㅋㅋㅋ
- dc official App",58,58.0,"설레발치던 티포시들 꼬숩노 ㅋㅋㅋㅋ 끼숩노ㅋㅋㅋㅋㅋ
- dc official App",설레발치던 티포시들 꼬숩노 ㅋㅋㅋㅋ 끼숩노ㅋㅋㅋㅋㅋ - dc official App,0.9228678941726685
2024-12-08 23:30:33,‘입금완료’,,58,58.0,‘입금완료’ ,‘입금완료’,0.614630937576294
2024-12-08 23:30:34,맥라렌 축하해,,58,58.0,맥라렌 축하해 ,맥라렌 축하해,0.07365968823432922
2024-12-08 23:30:33,죽을거면 5랩 뻘리죽지 십,,58,58.0,죽을거면 5랩 뻘리죽지 십 ,죽을거면 5랩 뻘리죽지 십,0.9538528919219971
2024-12-08 23:30:36,맥라렌 컨쳄 ㅊㅋ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,58,58.0,맥라렌 컨쳄 ㅊㅋ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,맥라렌 컨쳄 ㅊㅋ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.6711753606796265
2024-12-08 23:30:36,어라 해밀턴 마지막랩 저코너?,어?,58,58.0,어라 해밀턴 마지막랩 저코너? 어?,어라 해밀턴 마지막랩 저코너? 어?,0.1352481245994568
2024-12-08 23:30:38,좆라리ㅋㅋㅋㅋㅋ,- dc official App,58,58.0,좆라리ㅋㅋㅋㅋㅋ - dc official App,좆라리ㅋㅋㅋㅋㅋ - dc official App,0.8335705995559692
2024-12-08 23:30:41,경은 씨발 또 야스마리나 막랩에서 ㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋ,58,58.0,경은 씨발 또 야스마리나 막랩에서 ㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋ,경은 씨발 또 야스마리나 막랩에서 ㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋ,0.8645355105400085
2024-12-08 23:30:42,7랩만 빨리 뒤지지 시발 아오,아오,58,58.0,7랩만 빨리 뒤지지 시발 아오 아오,7랩만 빨리 뒤지지 시발 아오 아오,0.9421850442886353
2024-12-08 23:30:42,멕라렌 컨챔 ㅅㅅㅅ,- dc official App,58,58.0,멕라렌 컨챔 ㅅㅅㅅ - dc official App,멕라렌 컨챔 ㅅㅅㅅ - dc official App,0.16427119076251984
2024-12-08 23:30:42,시발,개시발,58,58.0,시발 개시발,시발 개시발,0.7635375261306763
2024-12-08 23:30:42,GG,"ㅋㅋ
- ORACLE RED BULL RACING RB20",58,58.0,"GG ㅋㅋ
- ORACLE RED BULL RACING RB20",GG ㅋㅋ - ORACLE RED BULL RACING RB20,0.8395161032676697
2024-12-08 23:30:42,황라렌 ㅊㅊㅊㅊ,,58,58.0,황라렌 ㅊㅊㅊㅊ ,황라렌 ㅊㅊㅊㅊ,0.6256268620491028
2024-12-08 23:30:42,그래도 축하는 한다,,58,58.0,그래도 축하는 한다 ,그래도 축하는 한다,0.06190456822514534
2024-12-08 23:30:43,ㅅㅅㅅㅅㅅㅅㅅㅅㅅ,- dc official App,58,58.0,ㅅㅅㅅㅅㅅㅅㅅㅅㅅ - dc official App,ㅅㅅㅅㅅㅅㅅㅅㅅㅅ - dc official App,0.2772275507450104
2024-12-08 23:30:44,컨챔 ㅊㅋㅊㅋ,ㅊㅊ,58,58.0,컨챔 ㅊㅋㅊㅋ ㅊㅊ,컨챔 ㅊㅋㅊㅋ ㅊㅊ,0.06472492218017578
2024-12-08 23:30:44,노짱 우승 ㅅㅅㅅㅅㅅ,ㅇ,58,58.0,노짱 우승 ㅅㅅㅅㅅㅅ ㅇ,노짱 우승 ㅅㅅㅅㅅㅅ ㅇ,0.551876962184906
2024-12-08 23:30:45,맥라렌 ㅊㅊㅊㅊ,ㅊㅊㅊㅊ,58,58.0,맥라렌 ㅊㅊㅊㅊ ㅊㅊㅊㅊ,맥라렌 ㅊㅊㅊㅊ ㅊㅊㅊㅊ,0.588567852973938
2024-12-08 23:30:46,좆라리 사망ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,58,58.0,좆라리 사망ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,좆라리 사망ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.9424921274185181
2024-12-08 23:30:45,멕라렌컨챕ㅋㅋㅋ,ㅋㅋㅋ,58,58.0,멕라렌컨챕ㅋㅋㅋ ㅋㅋㅋ,멕라렌컨챕ㅋㅋㅋ ㅋㅋㅋ,0.6864425539970398
2024-12-08 23:30:46,마그누센아 제발 가슬리 좀 어뢰해봐,가슬리 뒤져,58,58.0,마그누센아 제발 가슬리 좀 어뢰해봐 가슬리 뒤져,마그누센아 제발 가슬리 좀 어뢰해봐 가슬리 뒤져,0.9068557620048523
2024-12-08 23:30:44,황리스<순수실력임,,58,58.0,황리스<순수실력임 ,황리스<순수실력임,0.08604650944471359
2024-12-08 23:30:46,맥라렌 ㅊㅊㅊㅊㅊㅊ,ㅊㅊㅊㅊㅊㅊㅊㅊ,58,58.0,맥라렌 ㅊㅊㅊㅊㅊㅊ ㅊㅊㅊㅊㅊㅊㅊㅊ,맥라렌 ㅊㅊㅊㅊㅊㅊ ㅊㅊㅊㅊㅊㅊㅊㅊ,0.6957178115844727
2024-12-08 23:30:46,좆라리했다,,58,58.0,좆라리했다 ,좆라리했다,0.8524450063705444
2024-12-08 23:30:44,엪갤 개새끼들아 올려야겠지???,GOAT,58,58.0,엪갤 개새끼들아 올려야겠지??? GOAT,엪갤 개새끼들아 올려야겠지??? GOAT,0.9458875060081482
2024-12-08 23:30:46,황라렌 컨챔 ㅊㅊㅊㅊㅊ,,58,58.0,황라렌 컨챔 ㅊㅊㅊㅊㅊ ,황라렌 컨챔 ㅊㅊㅊㅊㅊ,0.43051671981811523
2024-12-08 23:30:47,에라이 씨발,,58,58.0,에라이 씨발 ,에라이 씨발,0.8086348176002502
2024-12-08 23:30:49,캬 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋ,58,58.0,캬 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋ,캬 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋ,0.3019576966762543
2024-12-08 23:30:50,맥 컨챔 우승ㅋㅋㅋㅋㅋㅋㅋ,페라리 멸망ㅜㅜ,58,58.0,맥 컨챔 우승ㅋㅋㅋㅋㅋㅋㅋ 페라리 멸망ㅜㅜ,맥 컨챔 우승ㅋㅋㅋㅋㅋㅋㅋ 페라리 멸망ㅜㅜ,0.5466140508651733
2024-12-08 23:30:50,ㅅㅅㅅㅅㅅㅅㅅㅅㅅ대 황 라 렌,,58,58.0,ㅅㅅㅅㅅㅅㅅㅅㅅㅅ대 황 라 렌 ,ㅅㅅㅅㅅㅅㅅㅅㅅㅅ대 황 라 렌,0.3243594765663147
2024-12-08 23:30:50,노리스 ㅅㅅㅅㅅㅅ,에휴,58,58.0,노리스 ㅅㅅㅅㅅㅅ 에휴,노리스 ㅅㅅㅅㅅㅅ 에휴,0.6638180613517761
2024-12-08 23:30:51,대황라렌 컨챔,"ㅅㅅㅅㅅㅅㅅㅅㅅㅅ 페라리 다운
- dc official App",58,58.0,"대황라렌 컨챔 ㅅㅅㅅㅅㅅㅅㅅㅅㅅ 페라리 다운
- dc official App",대황라렌 컨챔 ㅅㅅㅅㅅㅅㅅㅅㅅㅅ 페라리 다운 - dc official App,0.15977801382541656
2024-12-08 23:30:51,야기분좋다,- dc official App,58,58.0,야기분좋다 - dc official App,야기분좋다 - dc official App,0.12360500544309616
2024-12-08 23:30:53,세상에서 제일 안기쁜 더블포디움 ㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋ,58,58.0,세상에서 제일 안기쁜 더블포디움 ㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋ,세상에서 제일 안기쁜 더블포디움 ㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋ,0.6780288219451904
2024-12-08 23:30:53,경 4위 ㄷㄷㄷㄷㄷㄷ,,58,58.0,경 4위 ㄷㄷㄷㄷㄷㄷ ,경 4위 ㄷㄷㄷㄷㄷㄷ,0.09329354017972946
2024-12-08 23:30:55,맥 컨챔 ㅊㅊ,그래도 이정도면 잘싸웠다,58,58.0,맥 컨챔 ㅊㅊ 그래도 이정도면 잘싸웠다,맥 컨챔 ㅊㅊ 그래도 이정도면 잘싸웠다,0.0632154569029808
2024-12-08 23:30:55,황라렌 ㅅㅅㅅㅅㅅㅅ,ㅅㅅㅅㅅㅅㅅ,58,58.0,황라렌 ㅅㅅㅅㅅㅅㅅ ㅅㅅㅅㅅㅅㅅ,황라렌 ㅅㅅㅅㅅㅅㅅ ㅅㅅㅅㅅㅅㅅ,0.3668190538883209
2024-12-08 23:30:56,맥라렌의 컨챔을 축하합니다,,58,58.0,맥라렌의 컨챔을 축하합니다 ,맥라렌의 컨챔을 축하합니다,0.06553039699792862
2024-12-08 23:30:56,맥라렌 ㅊㅊㅊㅊㅊ,,58,58.0,맥라렌 ㅊㅊㅊㅊㅊ ,맥라렌 ㅊㅊㅊㅊㅊ,0.5087816715240479
2024-12-08 23:30:50,승리의 파파야단ㅋㅋㅋㅋㅋ,,58,58.0,승리의 파파야단ㅋㅋㅋㅋㅋ ,승리의 파파야단ㅋㅋㅋㅋㅋ,0.3276701271533966
2024-12-08 23:30:59,대 밀 턴 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,58,58.0,대 밀 턴 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,대 밀 턴 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.2899041771888733
2024-12-08 23:30:59,맥라렌 ㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅ,나이스 ㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅ,58,58.0,맥라렌 ㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅ 나이스 ㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅ,맥라렌 ㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅ 나이스 ㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅ,0.637576699256897
2024-12-08 23:30:57,아 시발,- dc official App,58,58.0,아 시발 - dc official App,아 시발 - dc official App,0.6749247908592224
2024-12-08 23:30:59,경 개미쳤노 ㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋ,58,58.0,경 개미쳤노 ㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋㅋ,경 개미쳤노 ㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋㅋ,0.9129202961921692
2024-12-08 23:31:01,대라렌,"캬
- dc official App",58,58.0,"대라렌 캬
- dc official App",대라렌 캬 - dc official App,0.09014944732189178
2024-12-08 23:31:01,대 라 렌!!!!!,- dc official App,58,58.0,대 라 렌!!!!! - dc official App,대 라 렌!!!!! - dc official App,0.12965698540210724
2024-12-08 23:30:40,우승ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,58,58.0,우승ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,우승ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.25228315591812134
2024-12-08 23:31:01,해물탕 p4,- dc official App,58,58.0,해물탕 p4 - dc official App,해물탕 p4 - dc official App,0.25962644815444946
2024-12-08 23:31:00,폭죽 개간지 ㅋㅋ,,58,58.0,폭죽 개간지 ㅋㅋ ,폭죽 개간지 ㅋㅋ,0.07631002366542816
2024-12-08 23:31:00,대리스 ㅅㅅㅅㅅㅅㅅㅅ,ㅅㅅㅅㅅㅅ,58,58.0,대리스 ㅅㅅㅅㅅㅅㅅㅅ ㅅㅅㅅㅅㅅ,대리스 ㅅㅅㅅㅅㅅㅅㅅ ㅅㅅㅅㅅㅅ,0.6816880702972412
2024-12-08 23:31:01,??? : 더블리타니 페라리 원투니 난리를 치더라고요,뭔 개소린가 했죠ㅋㅋㅋㅋ,58,58.0,??? : 더블리타니 페라리 원투니 난리를 치더라고요 뭔 개소린가 했죠ㅋㅋㅋㅋ,??? : 더블리타니 페라리 원투니 난리를 치더라고요 뭔 개소린가 했죠ㅋㅋㅋㅋ,0.8145127892494202
2024-12-08 23:31:03,컨챔 ㅊㅋㅊㅋ,":)
- dc official App",58,58.0,"컨챔 ㅊㅋㅊㅋ :)
- dc official App",컨챔 ㅊㅋㅊㅋ :) - dc official App,0.07975318282842636
2024-12-08 23:30:53,와 진짜 넘었어,,58,58.0,와 진짜 넘었어 ,와 진짜 넘었어,0.06752071529626846
2024-12-08 23:31:04,페라리 수고했다 ㅈㅈ,담 세즌 드가자,58,58.0,페라리 수고했다 ㅈㅈ 담 세즌 드가자,페라리 수고했다 ㅈㅈ 담 세즌 드가자,0.4457581639289856
2024-12-08 23:30:57,맥라렌 컨챔 ㅊㅊㅊㅊㅊㅊㅊ,ㅈㄴ 재밌었다 ㅋㅋㅋㅋㅋㅋㅋ,58,58.0,맥라렌 컨챔 ㅊㅊㅊㅊㅊㅊㅊ ㅈㄴ 재밌었다 ㅋㅋㅋㅋㅋㅋㅋ,맥라렌 컨챔 ㅊㅊㅊㅊㅊㅊㅊ ㅈㄴ 재밌었다 ㅋㅋㅋㅋㅋㅋㅋ,0.2014480084180832
2024-12-08 23:31:05,경의 추월 ㄷㄷ,ㄷㄷ,58,58.0,경의 추월 ㄷㄷ ㄷㄷ,경의 추월 ㄷㄷ ㄷㄷ,0.08706281334161758
2024-12-08 23:31:05,페라리 우승~~~,아님말고 ㅎ,58,58.0,페라리 우승~~~ 아님말고 ㅎ,페라리 우승~~~ 아님말고 ㅎ,0.3666963279247284
2024-12-08 23:31:06,컨챔보단 실버워 ㅋㅋㅋ,- dc official App,58,58.0,컨챔보단 실버워 ㅋㅋㅋ - dc official App,컨챔보단 실버워 ㅋㅋㅋ - dc official App,0.18294771015644073
2024-12-08 23:31:05,그래 너네가 이겼어,,58,58.0,그래 너네가 이겼어 ,그래 너네가 이겼어,0.3098249137401581
